"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","nlogq","attr","conv_GR"
"GO:0007051","BP","GO:0007051","Spindle organization","57/2854","235/20772",9.81267335995816e-06,0.000583946637307699,0.000531462964302004,"ENSG00000149273/ENSG00000249115/ENSG00000064102/ENSG00000108055/ENSG00000132341/ENSG00000131351/ENSG00000161800/ENSG00000212916/ENSG00000147874/ENSG00000105146/ENSG00000104983/ENSG00000137807/ENSG00000112029/ENSG00000125898/ENSG00000136122/ENSG00000180198/ENSG00000151849/ENSG00000152240/ENSG00000198624/ENSG00000143228/ENSG00000128944/ENSG00000088970/ENSG00000066279/ENSG00000156876/ENSG00000117650/ENSG00000149503/ENSG00000092036/ENSG00000112877/ENSG00000134690/ENSG00000138778/ENSG00000090889/ENSG00000088325/ENSG00000123473/ENSG00000075702/ENSG00000105255/ENSG00000134057/ENSG00000076382/ENSG00000080986/ENSG00000152253/ENSG00000226650/ENSG00000163808/ENSG00000087586/ENSG00000134222/ENSG00000138160/ENSG00000013810/ENSG00000089685/ENSG00000157456/ENSG00000112742/ENSG00000127423/ENSG00000183765/ENSG00000153044/ENSG00000166851/ENSG00000135476/ENSG00000126787/ENSG00000178999/ENSG00000101057/ENSG00000117399",57,3.2745269944703,"Down",0.0199719691660827
"GO:0007269","BP","GO:0007269","Neurotransmitter secretion","40/2854","146/20772",1.00761560401021e-05,0.000588522150934851,0.000535627242131742,"ENSG00000159164/ENSG00000123358/ENSG00000175029/ENSG00000174013/ENSG00000135312/ENSG00000099365/ENSG00000168993/ENSG00000163618/ENSG00000105649/ENSG00000081803/ENSG00000111052/ENSG00000149927/ENSG00000155093/ENSG00000177380/ENSG00000131238/ENSG00000182389/ENSG00000110076/ENSG00000179915/ENSG00000145920/ENSG00000080644/ENSG00000157152/ENSG00000115155/ENSG00000185518/ENSG00000008056/ENSG00000117971/ENSG00000102003/ENSG00000132872/ENSG00000126583/ENSG00000166501/ENSG00000101438/ENSG00000089041/ENSG00000173227/ENSG00000108405/ENSG00000169860/ENSG00000185666/ENSG00000101098/ENSG00000130477/ENSG00000143858/ENSG00000101180/ENSG00000124493",40,3.27113734277538,"Down",0.0140154169586545
"GO:0099643","BP","GO:0099643","Signal release from synapse","40/2854","146/20772",1.00761560401021e-05,0.000588522150934851,0.000535627242131742,"ENSG00000159164/ENSG00000123358/ENSG00000175029/ENSG00000174013/ENSG00000135312/ENSG00000099365/ENSG00000168993/ENSG00000163618/ENSG00000105649/ENSG00000081803/ENSG00000111052/ENSG00000149927/ENSG00000155093/ENSG00000177380/ENSG00000131238/ENSG00000182389/ENSG00000110076/ENSG00000179915/ENSG00000145920/ENSG00000080644/ENSG00000157152/ENSG00000115155/ENSG00000185518/ENSG00000008056/ENSG00000117971/ENSG00000102003/ENSG00000132872/ENSG00000126583/ENSG00000166501/ENSG00000101438/ENSG00000089041/ENSG00000173227/ENSG00000108405/ENSG00000169860/ENSG00000185666/ENSG00000101098/ENSG00000130477/ENSG00000143858/ENSG00000101180/ENSG00000124493",40,3.27113734277538,"Down",0.0140154169586545
"GO:0045786","BP","GO:0045786","Negative regulation of cell cycle","98/2854","469/20772",1.11192567889418e-05,0.000643488732336194,0.000585653563755565,"ENSG00000161970/ENSG00000129696/ENSG00000161888/ENSG00000116691/ENSG00000101391/ENSG00000128829/ENSG00000213445/ENSG00000164053/ENSG00000113522/ENSG00000123358/ENSG00000020922/ENSG00000168517/ENSG00000139579/ENSG00000101407/ENSG00000154473/ENSG00000109062/ENSG00000065150/ENSG00000180336/ENSG00000172167/ENSG00000136104/ENSG00000171792/ENSG00000159593/ENSG00000121101/ENSG00000010165/ENSG00000239306/ENSG00000073536/ENSG00000188486/ENSG00000112029/ENSG00000080839/ENSG00000176390/ENSG00000174442/ENSG00000117748/ENSG00000143228/ENSG00000117724/ENSG00000077684/ENSG00000168411/ENSG00000071539/ENSG00000075218/ENSG00000117650/ENSG00000170917/ENSG00000149503/ENSG00000181163/ENSG00000096717/ENSG00000170312/ENSG00000134690/ENSG00000101945/ENSG00000149554/ENSG00000048028/ENSG00000122952/ENSG00000116670/ENSG00000134057/ENSG00000182389/ENSG00000184445/ENSG00000080986/ENSG00000152253/ENSG00000075131/ENSG00000112312/ENSG00000168309/ENSG00000099994/ENSG00000101412/ENSG00000164109/ENSG00000162063/ENSG00000093009/ENSG00000140534/ENSG00000012048/ENSG00000089685/ENSG00000051180/ENSG00000112742/ENSG00000111602/ENSG00000094804/ENSG00000092853/ENSG00000090447/ENSG00000143476/ENSG00000177602/ENSG00000158246/ENSG00000138346/ENSG00000183765/ENSG00000166851/ENSG00000144554/ENSG00000139618/ENSG00000156970/ENSG00000135476/ENSG00000197299/ENSG00000156509/ENSG00000095002/ENSG00000178999/ENSG00000169679/ENSG00000125337/ENSG00000117399/ENSG00000167513/ENSG00000092470/ENSG00000129173/ENSG00000085840/ENSG00000181449/ENSG00000147601/ENSG00000136014/ENSG00000020633/ENSG00000152804",98,3.23235920964835,"Down",0.0343377715487036
"GO:0034470","BP","GO:0034470","NcRNA processing","99/2854","475/20772",1.12324372488552e-05,0.000644129219688894,0.00058623648569623,"ENSG00000135482/ENSG00000137760/ENSG00000167721/ENSG00000186281/ENSG00000161970/ENSG00000171103/ENSG00000174173/ENSG00000163811/ENSG00000150990/ENSG00000001497/ENSG00000124784/ENSG00000189007/ENSG00000101391/ENSG00000155438/ENSG00000124787/ENSG00000104872/ENSG00000105193/ENSG00000163832/ENSG00000052749/ENSG00000067533/ENSG00000127804/ENSG00000145912/ENSG00000275464/ENSG00000064102/ENSG00000130305/ENSG00000119285/ENSG00000213638/ENSG00000065183/ENSG00000104907/ENSG00000182134/ENSG00000075914/ENSG00000179409/ENSG00000011260/ENSG00000089048/ENSG00000178105/ENSG00000120800/ENSG00000128694/ENSG00000145414/ENSG00000170515/ENSG00000122566/ENSG00000261236/ENSG00000112081/ENSG00000115368/ENSG00000104884/ENSG00000132773/ENSG00000123600/ENSG00000130935/ENSG00000179041/ENSG00000148688/ENSG00000172336/ENSG00000151576/ENSG00000114767/ENSG00000166133/ENSG00000107614/ENSG00000177971/ENSG00000029639/ENSG00000160256/ENSG00000164967/ENSG00000165732/ENSG00000133316/ENSG00000171861/ENSG00000166197/ENSG00000055044/ENSG00000105202/ENSG00000113460/ENSG00000196976/ENSG00000172183/ENSG00000160193/ENSG00000130713/ENSG00000130826/ENSG00000138442/ENSG00000113569/ENSG00000091127/ENSG00000138050/ENSG00000141456/ENSG00000141101/ENSG00000135372/ENSG00000123737/ENSG00000197498/ENSG00000187772/ENSG00000177192/ENSG00000090861/ENSG00000101361/ENSG00000164167/ENSG00000101945/ENSG00000161980/ENSG00000107833/ENSG00000077348/ENSG00000145220/ENSG00000278619/ENSG00000134323/ENSG00000174720/ENSG00000178718/ENSG00000162639/ENSG00000206557/ENSG00000173809/ENSG00000197181/ENSG00000131914/ENSG00000164362",99,3.2319271557996,"Down",0.0346881569726699
"GO:0007218","BP","GO:0007218","Neuropeptide signaling pathway","34/2854","117/20772",1.17029717901852e-05,0.000665066180653044,0.000605291684624655,"ENSG00000101850/ENSG00000278195/ENSG00000182575/ENSG00000006128/ENSG00000183971/ENSG00000137642/ENSG00000092445/ENSG00000183395/ENSG00000197696/ENSG00000164128/ENSG00000116329/ENSG00000180616/ENSG00000101292/ENSG00000123901/ENSG00000171551/ENSG00000142538/ENSG00000109255/ENSG00000126010/ENSG00000131096/ENSG00000186867/ENSG00000139874/ENSG00000115138/ENSG00000180269/ENSG00000069482/ENSG00000101188/ENSG00000110680/ENSG00000164129/ENSG00000163421/ENSG00000171596/ENSG00000101327/ENSG00000169618/ENSG00000128310/ENSG00000162009/ENSG00000133636",34,3.21803529229666,"Down",0.0119131044148563
"GO:0000086","BP","GO:0000086","G2/M transition of mitotic cell cycle","41/2854","153/20772",1.40784936484396e-05,0.000792920874413901,0.000721655116152157,"ENSG00000116691/ENSG00000113522/ENSG00000020922/ENSG00000139579/ENSG00000136104/ENSG00000174672/ENSG00000159593/ENSG00000101224/ENSG00000120539/ENSG00000167325/ENSG00000179051/ENSG00000112029/ENSG00000165730/ENSG00000165304/ENSG00000117724/ENSG00000161692/ENSG00000127564/ENSG00000170312/ENSG00000057935/ENSG00000149554/ENSG00000118193/ENSG00000134057/ENSG00000158402/ENSG00000087586/ENSG00000122966/ENSG00000145386/ENSG00000140534/ENSG00000164045/ENSG00000012048/ENSG00000094804/ENSG00000092853/ENSG00000143476/ENSG00000111206/ENSG00000183765/ENSG00000166851/ENSG00000126803/ENSG00000197299/ENSG00000097046/ENSG00000178999/ENSG00000085840/ENSG00000006611",41,3.14167030511322,"Down",0.0143658023826209
"GO:0051988","BP","GO:0051988","Regulation of attachment of spindle microtubules to kinetochore","11/2854","20/20772",1.63560003714221e-05,0.000913041153477265,0.000830979282959817,"ENSG00000161800/ENSG00000179051/ENSG00000114346/ENSG00000128944/ENSG00000117650/ENSG00000149503/ENSG00000134690/ENSG00000134057/ENSG00000076382/ENSG00000089685/ENSG00000178999",11,3.08040980342213,"Down",0.00385423966362999
"GO:0051259","BP","GO:0051259","Protein complex oligomerization","64/2854","278/20772",1.74583898347687e-05,0.000966030904190532,0.000879206446526577,"ENSG00000107815/ENSG00000171103/ENSG00000171492/ENSG00000165704/ENSG00000147274/ENSG00000135517/ENSG00000181481/ENSG00000126457/ENSG00000167005/ENSG00000149089/ENSG00000165283/ENSG00000167325/ENSG00000019582/ENSG00000119929/ENSG00000116761/ENSG00000114346/ENSG00000163026/ENSG00000102057/ENSG00000078900/ENSG00000116396/ENSG00000178409/ENSG00000125246/ENSG00000109991/ENSG00000167900/ENSG00000171848/ENSG00000051341/ENSG00000198286/ENSG00000076555/ENSG00000168676/ENSG00000197299/ENSG00000171885/ENSG00000176884/ENSG00000180644/ENSG00000125337/ENSG00000214376/ENSG00000128482/ENSG00000119121/ENSG00000177272/ENSG00000101347/ENSG00000155897/ENSG00000124134/ENSG00000185933/ENSG00000168079/ENSG00000170745/ENSG00000198765/ENSG00000198576/ENSG00000196126/ENSG00000184408/ENSG00000171126/ENSG00000104518/ENSG00000161798/ENSG00000183128/ENSG00000151364/ENSG00000107593/ENSG00000183783/ENSG00000111218/ENSG00000103490/ENSG00000174885/ENSG00000164588/ENSG00000168404/ENSG00000151224/ENSG00000196218/ENSG00000112619/ENSG00000177238",64,3.05590913623441,"Down",0.0224246671338472
"GO:0015711","BP","GO:0015711","Organic anion transport","97/2854","470/20772",2.07408453082386e-05,0.00113768045395104,0.00103542856120031,"ENSG00000215883/ENSG00000178752/ENSG00000138074/ENSG00000171492/ENSG00000152779/ENSG00000073350/ENSG00000159164/ENSG00000157184/ENSG00000183048/ENSG00000130203/ENSG00000109062/ENSG00000135312/ENSG00000005022/ENSG00000156398/ENSG00000183605/ENSG00000183032/ENSG00000008394/ENSG00000166394/ENSG00000131389/ENSG00000170190/ENSG00000111181/ENSG00000140284/ENSG00000079385/ENSG00000162444/ENSG00000088836/ENSG00000092068/ENSG00000112499/ENSG00000091664/ENSG00000158296/ENSG00000131095/ENSG00000174326/ENSG00000155380/ENSG00000013293/ENSG00000003989/ENSG00000143554/ENSG00000182389/ENSG00000167525/ENSG00000125454/ENSG00000152822/ENSG00000197696/ENSG00000036828/ENSG00000164434/ENSG00000134802/ENSG00000108984/ENSG00000047597/ENSG00000112394/ENSG00000168389/ENSG00000110090/ENSG00000147872/ENSG00000100078/ENSG00000084453/ENSG00000159640/ENSG00000104888/ENSG00000144290/ENSG00000166426/ENSG00000108846/ENSG00000165025/ENSG00000007171/ENSG00000017483/ENSG00000142494/ENSG00000132026/ENSG00000132872/ENSG00000185933/ENSG00000112053/ENSG00000130876/ENSG00000139209/ENSG00000186198/ENSG00000145248/ENSG00000164082/ENSG00000165349/ENSG00000132517/ENSG00000173930/ENSG00000188257/ENSG00000170231/ENSG00000101438/ENSG00000141485/ENSG00000089041/ENSG00000101200/ENSG00000183128/ENSG00000198049/ENSG00000203710/ENSG00000162344/ENSG00000134538/ENSG00000018625/ENSG00000137204/ENSG00000101187/ENSG00000182747/ENSG00000101188/ENSG00000149150/ENSG00000101276/ENSG00000164129/ENSG00000101194/ENSG00000167434/ENSG00000132164/ENSG00000101180/ENSG00000141655/ENSG00000120659",97,2.98487985963559,"Down",0.0339873861247372
"GO:0070192","BP","GO:0070192","Chromosome organization involved in meiotic cell cycle","29/2854","96/20772",2.25030000667224e-05,0.00122369762431797,0.0011137147219955,"ENSG00000113522/ENSG00000175305/ENSG00000020922/ENSG00000136824/ENSG00000131470/ENSG00000108055/ENSG00000180336/ENSG00000161860/ENSG00000010292/ENSG00000113810/ENSG00000071539/ENSG00000163535/ENSG00000100814/ENSG00000058804/ENSG00000145700/ENSG00000051180/ENSG00000121152/ENSG00000144554/ENSG00000156970/ENSG00000120498/ENSG00000169679/ENSG00000105173/ENSG00000121211/ENSG00000198765/ENSG00000178222/ENSG00000147601/ENSG00000162039/ENSG00000100206/ENSG00000133863",29,2.95322603944022,"Down",0.0101611772950245
"GO:0006298","BP","GO:0006298","Mismatch repair","16/2854","39/20772",2.51661113654868e-05,0.00135681906404693,0.00123487153744818,"ENSG00000132383/ENSG00000064933/ENSG00000136104/ENSG00000132781/ENSG00000116062/ENSG00000077514/ENSG00000117748/ENSG00000125885/ENSG00000105486/ENSG00000132646/ENSG00000078900/ENSG00000106399/ENSG00000174371/ENSG00000095002/ENSG00000104889/ENSG00000126583",16,2.90837821931056,"Down",0.00560616678346181
"GO:0046942","BP","GO:0046942","Carboxylic acid transport","81/2854","379/20772",2.72175634448588e-05,0.0014549863577133,0.00132421579864639,"ENSG00000178752/ENSG00000138074/ENSG00000171492/ENSG00000152779/ENSG00000073350/ENSG00000159164/ENSG00000157184/ENSG00000183048/ENSG00000130203/ENSG00000109062/ENSG00000135312/ENSG00000156398/ENSG00000183605/ENSG00000183032/ENSG00000131389/ENSG00000170190/ENSG00000111181/ENSG00000140284/ENSG00000079385/ENSG00000162444/ENSG00000092068/ENSG00000112499/ENSG00000091664/ENSG00000158296/ENSG00000131095/ENSG00000174326/ENSG00000155380/ENSG00000013293/ENSG00000003989/ENSG00000143554/ENSG00000182389/ENSG00000167525/ENSG00000152822/ENSG00000197696/ENSG00000036828/ENSG00000164434/ENSG00000134802/ENSG00000108984/ENSG00000047597/ENSG00000112394/ENSG00000168389/ENSG00000110090/ENSG00000147872/ENSG00000100078/ENSG00000084453/ENSG00000159640/ENSG00000104888/ENSG00000166426/ENSG00000108846/ENSG00000165025/ENSG00000007171/ENSG00000017483/ENSG00000142494/ENSG00000132872/ENSG00000112053/ENSG00000130876/ENSG00000139209/ENSG00000186198/ENSG00000145248/ENSG00000164082/ENSG00000165349/ENSG00000188257/ENSG00000170231/ENSG00000101438/ENSG00000141485/ENSG00000089041/ENSG00000101200/ENSG00000198049/ENSG00000162344/ENSG00000134538/ENSG00000018625/ENSG00000137204/ENSG00000101187/ENSG00000182747/ENSG00000101188/ENSG00000149150/ENSG00000164129/ENSG00000132164/ENSG00000101180/ENSG00000141655/ENSG00000120659",81,2.87804123504402,"Down",0.0283812193412754
"GO:0015849","BP","GO:0015849","Organic acid transport","81/2854","380/20772",3.00135983198545e-05,0.00159097292606422,0.0014479802320786,"ENSG00000178752/ENSG00000138074/ENSG00000171492/ENSG00000152779/ENSG00000073350/ENSG00000159164/ENSG00000157184/ENSG00000183048/ENSG00000130203/ENSG00000109062/ENSG00000135312/ENSG00000156398/ENSG00000183605/ENSG00000183032/ENSG00000131389/ENSG00000170190/ENSG00000111181/ENSG00000140284/ENSG00000079385/ENSG00000162444/ENSG00000092068/ENSG00000112499/ENSG00000091664/ENSG00000158296/ENSG00000131095/ENSG00000174326/ENSG00000155380/ENSG00000013293/ENSG00000003989/ENSG00000143554/ENSG00000182389/ENSG00000167525/ENSG00000152822/ENSG00000197696/ENSG00000036828/ENSG00000164434/ENSG00000134802/ENSG00000108984/ENSG00000047597/ENSG00000112394/ENSG00000168389/ENSG00000110090/ENSG00000147872/ENSG00000100078/ENSG00000084453/ENSG00000159640/ENSG00000104888/ENSG00000166426/ENSG00000108846/ENSG00000165025/ENSG00000007171/ENSG00000017483/ENSG00000142494/ENSG00000132872/ENSG00000112053/ENSG00000130876/ENSG00000139209/ENSG00000186198/ENSG00000145248/ENSG00000164082/ENSG00000165349/ENSG00000188257/ENSG00000170231/ENSG00000101438/ENSG00000141485/ENSG00000089041/ENSG00000101200/ENSG00000198049/ENSG00000162344/ENSG00000134538/ENSG00000018625/ENSG00000137204/ENSG00000101187/ENSG00000182747/ENSG00000101188/ENSG00000149150/ENSG00000164129/ENSG00000132164/ENSG00000101180/ENSG00000141655/ENSG00000120659",81,2.83923736711524,"Down",0.0283812193412754
"GO:0035825","BP","GO:0035825","Homologous recombination","24/2854","74/20772",3.09729198144423e-05,0.00162814315157918,0.0014818096900699,"ENSG00000187790/ENSG00000069275/ENSG00000113522/ENSG00000020922/ENSG00000131470/ENSG00000160117/ENSG00000197275/ENSG00000071539/ENSG00000100814/ENSG00000178966/ENSG00000131747/ENSG00000012048/ENSG00000145700/ENSG00000051180/ENSG00000085999/ENSG00000111247/ENSG00000144554/ENSG00000182459/ENSG00000120498/ENSG00000121211/ENSG00000198765/ENSG00000178222/ENSG00000162039/ENSG00000100206",24,2.82920756954138,"Down",0.00840925017519271
"GO:1901991","BP","GO:1901991","Negative regulation of mitotic cell cycle phase transition","51/2854","212/20772",3.54795100251394e-05,0.00184962602676512,0.0016833862346856,"ENSG00000161970/ENSG00000161888/ENSG00000116691/ENSG00000113522/ENSG00000020922/ENSG00000139579/ENSG00000154473/ENSG00000159593/ENSG00000121101/ENSG00000112029/ENSG00000080839/ENSG00000176390/ENSG00000174442/ENSG00000117748/ENSG00000143228/ENSG00000117724/ENSG00000077684/ENSG00000168411/ENSG00000071539/ENSG00000075218/ENSG00000149503/ENSG00000170312/ENSG00000134690/ENSG00000149554/ENSG00000122952/ENSG00000116670/ENSG00000134057/ENSG00000182389/ENSG00000184445/ENSG00000080986/ENSG00000152253/ENSG00000168309/ENSG00000164109/ENSG00000140534/ENSG00000012048/ENSG00000089685/ENSG00000112742/ENSG00000094804/ENSG00000092853/ENSG00000143476/ENSG00000177602/ENSG00000183765/ENSG00000166851/ENSG00000156970/ENSG00000197299/ENSG00000178999/ENSG00000169679/ENSG00000117399/ENSG00000167513/ENSG00000085840/ENSG00000136014",51,2.77381622843999,"Down",0.0178696566222845
"GO:0003018","BP","GO:0003018","Vascular process in circulatory system","65/2854","290/20772",3.65087500858066e-05,0.00187782221789482,0.00170904822220711,"ENSG00000138074/ENSG00000152779/ENSG00000130203/ENSG00000109062/ENSG00000135312/ENSG00000133019/ENSG00000185052/ENSG00000144596/ENSG00000121064/ENSG00000124406/ENSG00000131389/ENSG00000079385/ENSG00000049247/ENSG00000160200/ENSG00000070214/ENSG00000184160/ENSG00000185532/ENSG00000092068/ENSG00000112499/ENSG00000158296/ENSG00000155380/ENSG00000003989/ENSG00000131477/ENSG00000274276/ENSG00000109610/ENSG00000036828/ENSG00000111199/ENSG00000174721/ENSG00000168389/ENSG00000107295/ENSG00000120156/ENSG00000179546/ENSG00000159640/ENSG00000006071/ENSG00000108846/ENSG00000118160/ENSG00000017483/ENSG00000180871/ENSG00000074370/ENSG00000136160/ENSG00000184113/ENSG00000150594/ENSG00000165349/ENSG00000112759/ENSG00000113749/ENSG00000129244/ENSG00000214872/ENSG00000120907/ENSG00000006638/ENSG00000101200/ENSG00000198049/ENSG00000186642/ENSG00000115353/ENSG00000108405/ENSG00000169860/ENSG00000018625/ENSG00000110680/ENSG00000177464/ENSG00000105641/ENSG00000274286/ENSG00000089250/ENSG00000148680/ENSG00000133636/ENSG00000169418/ENSG00000178394",65,2.76724568312889,"Down",0.0227750525578136
"GO:0000731","BP","GO:0000731","DNA synthesis involved in DNA repair","16/2854","40/20772",3.66157471149434e-05,0.00187782221789482,0.00170904822220711,"ENSG00000103194/ENSG00000162607/ENSG00000167325/ENSG00000077514/ENSG00000132646/ENSG00000096717/ENSG00000101868/ENSG00000177084/ENSG00000062822/ENSG00000125319/ENSG00000116670/ENSG00000133119/ENSG00000143476/ENSG00000100479/ENSG00000166803/ENSG00000198765",16,2.76724568312889,"Down",0.00560616678346181
"GO:1902850","BP","GO:1902850","Microtubule cytoskeleton organization involved in mitosis","45/2854","181/20772",4.27098802628991e-05,0.00217269294111587,0.00197741669740112,"ENSG00000064102/ENSG00000108055/ENSG00000132341/ENSG00000161800/ENSG00000212916/ENSG00000105146/ENSG00000104983/ENSG00000137807/ENSG00000125898/ENSG00000136122/ENSG00000180198/ENSG00000151849/ENSG00000143228/ENSG00000156876/ENSG00000117650/ENSG00000149503/ENSG00000134690/ENSG00000138778/ENSG00000090889/ENSG00000088325/ENSG00000123473/ENSG00000075702/ENSG00000105255/ENSG00000134057/ENSG00000115163/ENSG00000080986/ENSG00000152253/ENSG00000226650/ENSG00000163808/ENSG00000164109/ENSG00000087586/ENSG00000134222/ENSG00000138160/ENSG00000013810/ENSG00000089685/ENSG00000112742/ENSG00000183765/ENSG00000153044/ENSG00000166851/ENSG00000135476/ENSG00000126787/ENSG00000178999/ENSG00000101057/ENSG00000117399/ENSG00000186193",45,2.70390180296103,"Down",0.0157673440784863
"GO:0009123","BP","GO:0009123","Nucleoside monophosphate metabolic process","25/2854","80/20772",4.32012252664307e-05,0.00218010663184516,0.00198416406402621,"ENSG00000106348/ENSG00000165704/ENSG00000114491/ENSG00000168393/ENSG00000163655/ENSG00000084774/ENSG00000159131/ENSG00000198805/ENSG00000101911/ENSG00000128951/ENSG00000128050/ENSG00000128059/ENSG00000102967/ENSG00000178921/ENSG00000138363/ENSG00000154027/ENSG00000205309/ENSG00000150672/ENSG00000167900/ENSG00000155530/ENSG00000100938/ENSG00000198286/ENSG00000119125/ENSG00000140057/ENSG00000158825",25,2.70242242030917,"Down",0.00875963559915907
"GO:0046037","BP","GO:0046037","GMP metabolic process","13/2854","29/20772",4.74735795741376e-05,0.00235797905475323,0.0021460497554691,"ENSG00000106348/ENSG00000165704/ENSG00000163655/ENSG00000159131/ENSG00000128050/ENSG00000128059/ENSG00000178921/ENSG00000138363/ENSG00000150672/ENSG00000155530/ENSG00000100938/ENSG00000198286/ENSG00000119125",13,2.66836021327632,"Down",0.00455501051156272
"GO:1905820","BP","GO:1905820","Positive regulation of chromosome separation","13/2854","29/20772",4.74735795741376e-05,0.00235797905475323,0.0021460497554691,"ENSG00000136824/ENSG00000010292/ENSG00000113810/ENSG00000149503/ENSG00000134690/ENSG00000109805/ENSG00000146918/ENSG00000089685/ENSG00000121152/ENSG00000135476/ENSG00000126787/ENSG00000178999/ENSG00000167513",13,2.66836021327632,"Down",0.00455501051156272
"GO:0006813","BP","GO:0006813","Potassium ion transport","58/2854","253/20772",4.79268802931018e-05,0.00236189656944442,0.00214961517367251,"ENSG00000184156/ENSG00000072954/ENSG00000221955/ENSG00000185052/ENSG00000115041/ENSG00000117013/ENSG00000135740/ENSG00000102057/ENSG00000120049/ENSG00000116396/ENSG00000106633/ENSG00000170049/ENSG00000091664/ENSG00000198929/ENSG00000089558/ENSG00000077522/ENSG00000143603/ENSG00000105707/ENSG00000100433/ENSG00000105642/ENSG00000105409/ENSG00000183908/ENSG00000104888/ENSG00000177272/ENSG00000006071/ENSG00000105675/ENSG00000162728/ENSG00000184261/ENSG00000182901/ENSG00000075043/ENSG00000124134/ENSG00000166342/ENSG00000184709/ENSG00000170745/ENSG00000124249/ENSG00000150594/ENSG00000053918/ENSG00000129244/ENSG00000266964/ENSG00000184408/ENSG00000171126/ENSG00000187486/ENSG00000176076/ENSG00000175538/ENSG00000169427/ENSG00000074803/ENSG00000107593/ENSG00000069482/ENSG00000140090/ENSG00000164588/ENSG00000018625/ENSG00000075673/ENSG00000080709/ENSG00000155886/ENSG00000089250/ENSG00000173826/ENSG00000164626/ENSG00000124780",58,2.66763928097246,"Down",0.0203223545900491
"GO:0045787","BP","GO:0045787","Positive regulation of cell cycle","82/2854","391/20772",4.90445279118448e-05,0.00238137939041852,0.00216734692710053,"ENSG00000215021/ENSG00000146834/ENSG00000070950/ENSG00000136824/ENSG00000163029/ENSG00000119203/ENSG00000180336/ENSG00000172167/ENSG00000171792/ENSG00000161800/ENSG00000101224/ENSG00000212916/ENSG00000166582/ENSG00000167325/ENSG00000179051/ENSG00000105146/ENSG00000137807/ENSG00000112029/ENSG00000099901/ENSG00000165730/ENSG00000010292/ENSG00000113810/ENSG00000151849/ENSG00000114346/ENSG00000161692/ENSG00000156876/ENSG00000149503/ENSG00000181163/ENSG00000168496/ENSG00000170312/ENSG00000134690/ENSG00000057935/ENSG00000133302/ENSG00000149554/ENSG00000006634/ENSG00000142731/ENSG00000123473/ENSG00000109805/ENSG00000118193/ENSG00000134057/ENSG00000076382/ENSG00000080986/ENSG00000158402/ENSG00000164109/ENSG00000087586/ENSG00000122966/ENSG00000146918/ENSG00000013573/ENSG00000134222/ENSG00000176208/ENSG00000138182/ENSG00000164045/ENSG00000089685/ENSG00000145700/ENSG00000171848/ENSG00000111087/ENSG00000094804/ENSG00000121152/ENSG00000175063/ENSG00000143476/ENSG00000111247/ENSG00000183765/ENSG00000126803/ENSG00000139618/ENSG00000146670/ENSG00000135476/ENSG00000126787/ENSG00000097046/ENSG00000101447/ENSG00000178999/ENSG00000204710/ENSG00000167513/ENSG00000114378/ENSG00000147381/ENSG00000129173/ENSG00000203907/ENSG00000158806/ENSG00000197181/ENSG00000107831/ENSG00000162009/ENSG00000255192/ENSG00000164362",82,2.6640715656225,"Down",0.0287316047652418
"GO:0051260","BP","GO:0051260","Protein homooligomerization","50/2854","209/20772",4.90772543998744e-05,0.00238137939041852,0.00216734692710053,"ENSG00000171103/ENSG00000165704/ENSG00000147274/ENSG00000135517/ENSG00000181481/ENSG00000126457/ENSG00000149089/ENSG00000116761/ENSG00000114346/ENSG00000102057/ENSG00000116396/ENSG00000178409/ENSG00000125246/ENSG00000109991/ENSG00000167900/ENSG00000051341/ENSG00000198286/ENSG00000076555/ENSG00000168676/ENSG00000197299/ENSG00000171885/ENSG00000180644/ENSG00000125337/ENSG00000214376/ENSG00000128482/ENSG00000177272/ENSG00000101347/ENSG00000155897/ENSG00000124134/ENSG00000185933/ENSG00000168079/ENSG00000170745/ENSG00000198765/ENSG00000198576/ENSG00000184408/ENSG00000171126/ENSG00000104518/ENSG00000161798/ENSG00000151364/ENSG00000107593/ENSG00000183783/ENSG00000111218/ENSG00000103490/ENSG00000174885/ENSG00000164588/ENSG00000168404/ENSG00000151224/ENSG00000196218/ENSG00000112619/ENSG00000177238",50,2.6640715656225,"Down",0.0175192711983181
"GO:0007131","BP","GO:0007131","Reciprocal meiotic recombination","22/2854","67/20772",5.29079408411332e-05,0.00251441734243814,0.00228842775851177,"ENSG00000187790/ENSG00000113522/ENSG00000020922/ENSG00000131470/ENSG00000160117/ENSG00000197275/ENSG00000071539/ENSG00000100814/ENSG00000178966/ENSG00000131747/ENSG00000145700/ENSG00000051180/ENSG00000085999/ENSG00000111247/ENSG00000144554/ENSG00000182459/ENSG00000120498/ENSG00000121211/ENSG00000198765/ENSG00000178222/ENSG00000162039/ENSG00000100206",22,2.64046279290455,"Down",0.00770847932725999
